"ResponseId","ProlificId","Random.ID","Duration..in.seconds.","Strategies","RupaktalChunk","KehervaChunk","JhaptalChunk","TeentalChunk","Musical_Training","Musicianship_Category","value","Stimuli2","Trial","Pattern","Duration","DST_Score"
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","Ntrl","2","Jhaptal","5",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Different","sdpl1","1","Jhaptal","5",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","sdpl1","2","Jhaptal","5",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","sdmi1","1","Jhaptal","5",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Different","sdmi1","2","Jhaptal","5",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Different","Ntrl","1","Teental","8",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Different","Ntrl","2","Teental","8",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","sdpl1","1","Teental","8",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Different","sdpl1","2","Teental","8",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","sdmi1","1","Teental","8",5
"R_7OZk2IXGXTdOoWU","6111ec391b7048bb53089f5d","38","4161","i counted the up and down beats, listened to the tones of the drums","None of these","2","1","3",32,"Low","Same","sdmi1","2","Teental","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","1","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","2","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdpl1","1","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdpl1","2","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdmi1","1","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdmi1","2","Rupak","4",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","1","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","2","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdpl1","1","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdpl1","2","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdmi1","1","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdmi1","2","Keherva","5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","1","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","2","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdpl1","1","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdpl1","2","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdmi1","1","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdmi1","2","Jhaptal","8",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","1","Teental","3.5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","Ntrl","2","Teental","3.5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdpl1","1","Teental","3.5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdpl1","2","Teental","3.5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Same","sdmi1","1","Teental","3.5",5
"R_2C8Nvjb39HY9yxP","672a70b69d3d4443372162fd","25","1369","I memorised the first beat of each of every sound to help with comparison.","None of these","2","1","2",20,"Low","Different","sdmi1","2","Teental","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","1","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","Ntrl","2","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdpl1","1","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdpl1","2","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdmi1","1","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdmi1","2","Rupak","8",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","2","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","1","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdpl1","1","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdpl1","2","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdmi1","1","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdmi1","2","Keherva","3.5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","1","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","2","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdpl1","1","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdpl1","2","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdmi1","1","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","sdmi1","2","Jhaptal","4",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","Ntrl","1","Teental","5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Different","Ntrl","2","Teental","5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdpl1","1","Teental","5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdpl1","2","Teental","5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdmi1","1","Teental","5",5
"R_2b2CHi1dmHw1PrE","61154503002b93af22a9353d","58","1223","It was just listening and distinguishing between the deep ones and the frequency.","1","None of these","None of these","1",29,"Low","Same","sdmi1","2","Teental","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","Ntrl","1","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","Ntrl","2","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdpl1","1","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdpl1","2","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdmi1","1","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdmi1","2","Rupak","3.5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","Ntrl","1","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","Ntrl","2","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdpl1","1","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdpl1","2","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdmi1","1","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdmi1","2","Keherva","4",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","Ntrl","1","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","Ntrl","2","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdpl1","1","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdpl1","2","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdmi1","1","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdmi1","2","Jhaptal","5",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","Ntrl","1","Teental","8",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","Ntrl","2","Teental","8",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdpl1","1","Teental","8",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdpl1","2","Teental","8",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Different","sdmi1","1","Teental","8",5
"R_8fvZg7ZOAJ5bJgq","5ecc32134d2c777dfbd2d21c","63","1343","I was listening to the higher and lower pitched sounds and trying to remember the rhythms of them. sometimes they had three beats or something and i'd try to remember that","2","None of these","None of these","None of these",42,"Medium","Same","sdmi1","2","Teental","8",5
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","1","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","2","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdpl1","1","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdpl1","2","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdmi1","1","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdmi1","2","Rupak","8",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","2","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","Ntrl","1","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdpl1","1","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdpl1","2","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdmi1","1","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdmi1","2","Keherva","3.5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","1","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","2","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdpl1","1","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdpl1","2","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdmi1","1","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdmi1","2","Jhaptal","4",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","1","Teental","5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","Ntrl","2","Teental","5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdpl1","1","Teental","5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdpl1","2","Teental","5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Same","sdmi1","1","Teental","5",6
"R_2fsKpSbOQHPPgl3","5d7c0c2bf1cf8f001766626e","30","1813","memorize patterns in ritmic formulas, and pitch","4","4","1","1",39,"Medium","Different","sdmi1","2","Teental","5",6
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Same","Ntrl","1","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Same","Ntrl","2","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","1","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","2","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","1","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","2","Rupak","5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Same","Ntrl","1","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Same","Ntrl","2","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","1","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","2","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","1","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","2","Keherva","8",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","Ntrl","1","Jhaptal","3.5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","Ntrl","2","Jhaptal","3.5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","1","Jhaptal","3.5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdpl1","2","Jhaptal","3.5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","1","Jhaptal","3.5",8
"R_2FFCJnsw3Qophve","667ac23f61f135356cdd8c7f","91","2216","identifying in which times the low and high pitches of the drums were. I used the low drum as the downbeat. For example, high-high-high, low-high, low-high","1","None of these","1","1",38,"Medium","Different","sdmi1","2","Jhaptal","3.5",8
